pedido_id,cliente_id,sku_id,fecha,semana,anio,cajas_pedidas,monto_total
PED004727,CLI040,SKU003,2026-02-14,7,2026,1,24.5
PED004728,CLI040,SKU006,2026-02-14,7,2026,1,21.0
PED004729,CLI040,SKU001,2026-02-28,9,2026,2,37.0
PED004730,CLI040,SKU005,2026-02-28,9,2026,2,35.0
PED004731,CLI040,SKU009,2026-02-28,9,2026,1,12.0
PED004732,CLI040,SKU007,2026-02-28,9,2026,2,34.0
PED004733,CLI040,SKU006,2026-02-28,9,2026,1,21.0
PED004734,CLI040,SKU010,2026-02-28,9,2026,1,28.0
PED004735,CLI040,SKU001,2026-03-07,10,2026,2,37.0
PED004736,CLI040,SKU005,2026-03-07,10,2026,2,35.0
PED004737,CLI040,SKU009,2026-03-07,10,2026,1,12.0
PED004738,CLI040,SKU007,2026-03-07,10,2026,2,34.0
PED004739,CLI040,SKU006,2026-03-07,10,2026,1,21.0
PED004740,CLI040,SKU010,2026-03-07,10,2026,1,28.0
PED004741,CLI040,SKU001,2026-03-14,11,2026,1,18.5
PED004742,CLI040,SKU005,2026-03-14,11,2026,2,35.0
PED004743,CLI040,SKU009,2026-03-14,11,2026,2,24.0
PED004744,CLI040,SKU007,2026-03-14,11,2026,2,34.0
PED004745,CLI040,SKU002,2026-03-14,11,2026,1,22.0
PED004746,CLI040,SKU008,2026-03-14,11,2026,1,17.0
PED004747,CLI041,SKU001,2025-09-20,38,2025,3,55.5
PED004748,CLI041,SKU005,2025-09-20,38,2025,2,35.0
PED004749,CLI041,SKU009,2025-09-20,38,2025,2,24.0
PED004750,CLI041,SKU007,2025-09-20,38,2025,1,17.0
PED004751,CLI041,SKU003,2025-09-20,38,2025,1,24.5
PED004752,CLI041,SKU004,2025-09-20,38,2025,1,20.0
PED004753,CLI041,SKU001,2025-09-27,39,2025,2,37.0
PED004754,CLI041,SKU005,2025-09-27,39,2025,2,35.0
PED004755,CLI041,SKU009,2025-09-27,39,2025,2,24.0
PED004756,CLI041,SKU007,2025-09-27,39,2025,2,34.0
PED004757,CLI041,SKU003,2025-09-27,39,2025,1,24.5
PED004758,CLI041,SKU008,2025-09-27,39,2025,1,17.0
PED004759,CLI041,SKU001,2025-10-04,40,2025,2,37.0
PED004760,CLI041,SKU005,2025-10-04,40,2025,1,17.5
PED004761,CLI041,SKU009,2025-10-04,40,2025,1,12.0
PED004762,CLI041,SKU007,2025-10-04,40,2025,3,51.0
PED004763,CLI041,SKU006,2025-10-04,40,2025,1,21.0
PED004764,CLI041,SKU008,2025-10-04,40,2025,1,17.0
PED004765,CLI041,SKU001,2025-10-11,41,2025,2,37.0
PED004766,CLI041,SKU005,2025-10-11,41,2025,1,17.5
PED004767,CLI041,SKU009,2025-10-11,41,2025,3,36.0
PED004768,CLI041,SKU007,2025-10-11,41,2025,2,34.0
PED004769,CLI041,SKU006,2025-10-11,41,2025,1,21.0
PED004770,CLI041,SKU008,2025-10-11,41,2025,1,17.0
PED004771,CLI041,SKU001,2025-10-18,42,2025,3,55.5
PED004772,CLI041,SKU005,2025-10-18,42,2025,1,17.5
PED004773,CLI041,SKU009,2025-10-18,42,2025,2,24.0
PED004774,CLI041,SKU007,2025-10-18,42,2025,3,51.0
PED004775,CLI041,SKU008,2025-10-18,42,2025,1,17.0
PED004776,CLI041,SKU002,2025-10-18,42,2025,1,22.0
PED004777,CLI041,SKU001,2025-10-25,43,2025,3,55.5
PED004778,CLI041,SKU005,2025-10-25,43,2025,3,52.5
PED004779,CLI041,SKU009,2025-10-25,43,2025,2,24.0
PED004780,CLI041,SKU007,2025-10-25,43,2025,2,34.0
PED004781,CLI041,SKU008,2025-10-25,43,2025,1,17.0
PED004782,CLI041,SKU004,2025-10-25,43,2025,1,20.0
PED004783,CLI041,SKU001,2025-11-01,44,2025,2,37.0
PED004784,CLI041,SKU005,2025-11-01,44,2025,2,35.0
PED004785,CLI041,SKU009,2025-11-01,44,2025,2,24.0
PED004786,CLI041,SKU007,2025-11-01,44,2025,2,34.0
PED004787,CLI041,SKU002,2025-11-01,44,2025,1,22.0
PED004788,CLI041,SKU006,2025-11-01,44,2025,1,21.0
PED004789,CLI041,SKU001,2025-11-08,45,2025,2,37.0
PED004790,CLI041,SKU005,2025-11-08,45,2025,3,52.5
PED004791,CLI041,SKU009,2025-11-08,45,2025,3,36.0
PED004792,CLI041,SKU007,2025-11-08,45,2025,2,34.0
PED004793,CLI041,SKU006,2025-11-08,45,2025,1,21.0
PED004794,CLI041,SKU002,2025-11-08,45,2025,1,22.0
PED004795,CLI041,SKU001,2025-11-15,46,2025,2,37.0
PED004796,CLI041,SKU005,2025-11-15,46,2025,2,35.0
PED004797,CLI041,SKU009,2025-11-15,46,2025,2,24.0
PED004798,CLI041,SKU007,2025-11-15,46,2025,1,17.0
PED004799,CLI041,SKU010,2025-11-15,46,2025,1,28.0
PED004800,CLI041,SKU003,2025-11-15,46,2025,1,24.5
PED004801,CLI041,SKU001,2025-11-22,47,2025,3,55.5
PED004802,CLI041,SKU005,2025-11-22,47,2025,2,35.0
PED004803,CLI041,SKU009,2025-11-22,47,2025,1,12.0
PED004804,CLI041,SKU007,2025-11-22,47,2025,2,34.0
PED004805,CLI041,SKU002,2025-11-22,47,2025,1,22.0
PED004806,CLI041,SKU006,2025-11-22,47,2025,1,21.0
PED004807,CLI041,SKU001,2025-11-29,48,2025,2,37.0
PED004808,CLI041,SKU005,2025-11-29,48,2025,3,52.5
PED004809,CLI041,SKU009,2025-11-29,48,2025,2,24.0
PED004810,CLI041,SKU007,2025-11-29,48,2025,3,51.0
PED004811,CLI041,SKU002,2025-11-29,48,2025,1,22.0
PED004812,CLI041,SKU006,2025-11-29,48,2025,1,21.0
PED004813,CLI041,SKU001,2025-12-13,50,2025,2,37.0
PED004814,CLI041,SKU005,2025-12-13,50,2025,3,52.5
PED004815,CLI041,SKU009,2025-12-13,50,2025,2,24.0
PED004816,CLI041,SKU007,2025-12-13,50,2025,2,34.0
PED004817,CLI041,SKU003,2025-12-13,50,2025,1,24.5
PED004818,CLI041,SKU010,2025-12-13,50,2025,1,28.0
PED004819,CLI041,SKU001,2025-12-27,52,2025,3,55.5
PED004820,CLI041,SKU005,2025-12-27,52,2025,3,52.5
PED004821,CLI041,SKU009,2025-12-27,52,2025,3,36.0
PED004822,CLI041,SKU007,2025-12-27,52,2025,2,34.0
PED004823,CLI041,SKU004,2025-12-27,52,2025,1,20.0
PED004824,CLI041,SKU008,2025-12-27,52,2025,1,17.0
PED004825,CLI041,SKU001,2026-01-03,1,2026,3,55.5
PED004826,CLI041,SKU005,2026-01-03,1,2026,2,35.0
PED004827,CLI041,SKU009,2026-01-03,1,2026,2,24.0
PED004828,CLI041,SKU007,2026-01-03,1,2026,3,51.0
PED004829,CLI041,SKU003,2026-01-03,1,2026,1,24.5
PED004830,CLI041,SKU008,2026-01-03,1,2026,1,17.0
PED004831,CLI041,SKU001,2026-01-10,2,2026,2,37.0
PED004832,CLI041,SKU005,2026-01-10,2,2026,2,35.0
PED004833,CLI041,SKU009,2026-01-10,2,2026,2,24.0
PED004834,CLI041,SKU007,2026-01-10,2,2026,2,34.0
PED004835,CLI041,SKU003,2026-01-10,2,2026,1,24.5
PED004836,CLI041,SKU010,2026-01-10,2,2026,1,28.0
PED004837,CLI041,SKU001,2026-01-24,4,2026,3,55.5
PED004838,CLI041,SKU005,2026-01-24,4,2026,2,35.0
PED004839,CLI041,SKU009,2026-01-24,4,2026,3,36.0
PED004840,CLI041,SKU007,2026-01-24,4,2026,2,34.0
PED004841,CLI041,SKU008,2026-01-24,4,2026,1,17.0
PED004842,CLI041,SKU004,2026-01-24,4,2026,1,20.0
PED004843,CLI041,SKU001,2026-01-31,5,2026,2,37.0
PED004844,CLI041,SKU005,2026-01-31,5,2026,2,35.0
PED004845,CLI041,SKU009,2026-01-31,5,2026,3,36.0
PED004846,CLI041,SKU007,2026-01-31,5,2026,2,34.0
PED004847,CLI041,SKU003,2026-01-31,5,2026,1,24.5
PED004848,CLI041,SKU004,2026-01-31,5,2026,1,20.0
PED004849,CLI041,SKU001,2026-02-14,7,2026,3,55.5
PED004850,CLI041,SKU005,2026-02-14,7,2026,2,35.0
PED004851,CLI041,SKU009,2026-02-14,7,2026,2,24.0
PED004852,CLI041,SKU007,2026-02-14,7,2026,3,51.0
PED004853,CLI041,SKU008,2026-02-14,7,2026,1,17.0
PED004854,CLI041,SKU004,2026-02-14,7,2026,1,20.0
PED004855,CLI041,SKU001,2026-02-28,9,2026,2,37.0
PED004856,CLI041,SKU005,2026-02-28,9,2026,2,35.0
PED004857,CLI041,SKU009,2026-02-28,9,2026,2,24.0
PED004858,CLI041,SKU007,2026-02-28,9,2026,2,34.0
PED004859,CLI041,SKU010,2026-02-28,9,2026,1,28.0
PED004860,CLI041,SKU002,2026-02-28,9,2026,1,22.0
PED004861,CLI041,SKU001,2026-03-07,10,2026,3,55.5
PED004862,CLI041,SKU005,2026-03-07,10,2026,2,35.0
PED004863,CLI041,SKU009,2026-03-07,10,2026,2,24.0
PED004864,CLI041,SKU007,2026-03-07,10,2026,3,51.0
PED004865,CLI041,SKU006,2026-03-07,10,2026,1,21.0
PED004866,CLI041,SKU002,2026-03-07,10,2026,1,22.0
PED004867,CLI042,SKU001,2025-09-27,39,2025,17,314.5
PED004868,CLI042,SKU002,2025-09-27,39,2025,15,330.0
PED004869,CLI042,SKU005,2025-09-27,39,2025,18,315.0
PED004870,CLI042,SKU009,2025-09-27,39,2025,15,180.0
PED004871,CLI042,SKU004,2025-09-27,39,2025,4,80.0
PED004872,CLI042,SKU010,2025-09-27,39,2025,3,84.0
PED004873,CLI042,SKU001,2025-10-04,40,2025,11,203.5
PED004874,CLI042,SKU002,2025-10-04,40,2025,18,396.0
PED004875,CLI042,SKU005,2025-10-04,40,2025,13,227.5
PED004876,CLI042,SKU009,2025-10-04,40,2025,13,156.0
PED004877,CLI042,SKU006,2025-10-04,40,2025,5,105.0
PED004878,CLI042,SKU004,2025-10-04,40,2025,4,80.0
PED004879,CLI042,SKU001,2025-10-18,42,2025,19,351.5
PED004880,CLI042,SKU002,2025-10-18,42,2025,17,374.0
PED004881,CLI042,SKU005,2025-10-18,42,2025,15,262.5
PED004882,CLI042,SKU009,2025-10-18,42,2025,18,216.0
PED004883,CLI042,SKU007,2025-10-18,42,2025,3,51.0
PED004884,CLI042,SKU004,2025-10-18,42,2025,3,60.0
PED004885,CLI042,SKU001,2025-10-25,43,2025,14,259.0
PED004886,CLI042,SKU002,2025-10-25,43,2025,12,264.0
PED004887,CLI042,SKU005,2025-10-25,43,2025,17,297.5
PED004888,CLI042,SKU009,2025-10-25,43,2025,18,216.0
PED004889,CLI042,SKU006,2025-10-25,43,2025,4,84.0
PED004890,CLI042,SKU007,2025-10-25,43,2025,4,68.0
PED004891,CLI042,SKU001,2025-11-01,44,2025,19,351.5
PED004892,CLI042,SKU002,2025-11-01,44,2025,14,308.0
PED004893,CLI042,SKU005,2025-11-01,44,2025,14,245.0
PED004894,CLI042,SKU009,2025-11-01,44,2025,13,156.0
PED004895,CLI042,SKU003,2025-11-01,44,2025,5,122.5
PED004896,CLI042,SKU010,2025-11-01,44,2025,4,112.0
PED004897,CLI042,SKU001,2025-11-08,45,2025,17,314.5
PED004898,CLI042,SKU002,2025-11-08,45,2025,17,374.0
PED004899,CLI042,SKU005,2025-11-08,45,2025,13,227.5
PED004900,CLI042,SKU009,2025-11-08,45,2025,14,168.0
PED004901,CLI042,SKU010,2025-11-08,45,2025,5,140.0
PED004902,CLI042,SKU006,2025-11-08,45,2025,4,84.0
PED004903,CLI042,SKU001,2025-11-15,46,2025,17,314.5
PED004904,CLI042,SKU002,2025-11-15,46,2025,18,396.0
PED004905,CLI042,SKU005,2025-11-15,46,2025,16,280.0
PED004906,CLI042,SKU009,2025-11-15,46,2025,17,204.0
PED004907,CLI042,SKU006,2025-11-15,46,2025,5,105.0
PED004908,CLI042,SKU007,2025-11-15,46,2025,5,85.0
PED004909,CLI042,SKU001,2025-11-29,48,2025,13,240.5
PED004910,CLI042,SKU002,2025-11-29,48,2025,10,220.0
PED004911,CLI042,SKU005,2025-11-29,48,2025,14,245.0
PED004912,CLI042,SKU009,2025-11-29,48,2025,16,192.0
PED004913,CLI042,SKU003,2025-11-29,48,2025,4,98.0
PED004914,CLI042,SKU010,2025-11-29,48,2025,5,140.0
PED004915,CLI042,SKU001,2025-12-06,49,2025,13,240.5
PED004916,CLI042,SKU002,2025-12-06,49,2025,16,352.0
PED004917,CLI042,SKU005,2025-12-06,49,2025,12,210.0
PED004918,CLI042,SKU009,2025-12-06,49,2025,17,204.0
PED004919,CLI042,SKU007,2025-12-06,49,2025,4,68.0
PED004920,CLI042,SKU006,2025-12-06,49,2025,3,63.0
PED004921,CLI042,SKU001,2025-12-27,52,2025,13,240.5
PED004922,CLI042,SKU002,2025-12-27,52,2025,17,374.0
PED004923,CLI042,SKU005,2025-12-27,52,2025,14,245.0
PED004924,CLI042,SKU009,2025-12-27,52,2025,12,144.0
PED004925,CLI042,SKU007,2025-12-27,52,2025,5,85.0
PED004926,CLI042,SKU004,2025-12-27,52,2025,5,100.0
PED004927,CLI042,SKU001,2026-01-03,1,2026,18,333.0
PED004928,CLI042,SKU002,2026-01-03,1,2026,14,308.0
PED004929,CLI042,SKU005,2026-01-03,1,2026,14,245.0
PED004930,CLI042,SKU009,2026-01-03,1,2026,18,216.0
PED004931,CLI042,SKU006,2026-01-03,1,2026,4,84.0
PED004932,CLI042,SKU010,2026-01-03,1,2026,5,140.0
PED004933,CLI042,SKU001,2026-01-10,2,2026,12,222.0
PED004934,CLI042,SKU002,2026-01-10,2,2026,14,308.0
PED004935,CLI042,SKU005,2026-01-10,2,2026,11,192.5
PED004936,CLI042,SKU009,2026-01-10,2,2026,12,144.0
PED004937,CLI042,SKU008,2026-01-10,2,2026,3,51.0
PED004938,CLI042,SKU004,2026-01-10,2,2026,3,60.0
PED004939,CLI042,SKU001,2026-01-17,3,2026,19,351.5
PED004940,CLI042,SKU002,2026-01-17,3,2026,12,264.0
PED004941,CLI042,SKU005,2026-01-17,3,2026,16,280.0
PED004942,CLI042,SKU009,2026-01-17,3,2026,17,204.0
PED004943,CLI042,SKU007,2026-01-17,3,2026,4,68.0
PED004944,CLI042,SKU006,2026-01-17,3,2026,3,63.0
PED004945,CLI042,SKU001,2026-02-07,6,2026,16,296.0
PED004946,CLI042,SKU002,2026-02-07,6,2026,15,330.0
PED004947,CLI042,SKU005,2026-02-07,6,2026,16,280.0
PED004948,CLI042,SKU009,2026-02-07,6,2026,17,204.0
PED004949,CLI042,SKU010,2026-02-07,6,2026,5,140.0
PED004950,CLI042,SKU007,2026-02-07,6,2026,4,68.0
PED004951,CLI042,SKU001,2026-02-14,7,2026,13,240.5
PED004952,CLI042,SKU002,2026-02-14,7,2026,16,352.0
PED004953,CLI042,SKU005,2026-02-14,7,2026,10,175.0
PED004954,CLI042,SKU009,2026-02-14,7,2026,18,216.0
PED004955,CLI042,SKU004,2026-02-14,7,2026,3,60.0
PED004956,CLI042,SKU007,2026-02-14,7,2026,3,51.0
PED004957,CLI042,SKU001,2026-02-21,8,2026,17,314.5
PED004958,CLI042,SKU002,2026-02-21,8,2026,15,330.0
PED004959,CLI042,SKU005,2026-02-21,8,2026,13,227.5
PED004960,CLI042,SKU009,2026-02-21,8,2026,14,168.0
PED004961,CLI042,SKU007,2026-02-21,8,2026,5,85.0
PED004962,CLI042,SKU004,2026-02-21,8,2026,4,80.0
PED004963,CLI043,SKU001,2025-09-20,38,2025,1,18.5
PED004964,CLI043,SKU005,2025-09-20,38,2025,2,35.0
PED004965,CLI043,SKU009,2025-09-20,38,2025,3,36.0
PED004966,CLI043,SKU007,2025-09-20,38,2025,2,34.0
PED004967,CLI043,SKU004,2025-09-20,38,2025,1,20.0
PED004968,CLI043,SKU002,2025-09-20,38,2025,1,22.0
PED004969,CLI043,SKU001,2025-09-27,39,2025,2,37.0
PED004970,CLI043,SKU005,2025-09-27,39,2025,2,35.0
PED004971,CLI043,SKU009,2025-09-27,39,2025,2,24.0
PED004972,CLI043,SKU007,2025-09-27,39,2025,2,34.0
PED004973,CLI043,SKU004,2025-09-27,39,2025,1,20.0
PED004974,CLI043,SKU002,2025-09-27,39,2025,1,22.0
PED004975,CLI043,SKU001,2025-10-04,40,2025,2,37.0
PED004976,CLI043,SKU005,2025-10-04,40,2025,2,35.0
PED004977,CLI043,SKU009,2025-10-04,40,2025,3,36.0
PED004978,CLI043,SKU007,2025-10-04,40,2025,2,34.0
PED004979,CLI043,SKU010,2025-10-04,40,2025,1,28.0
PED004980,CLI043,SKU003,2025-10-04,40,2025,1,24.5
PED004981,CLI043,SKU001,2025-10-11,41,2025,2,37.0
PED004982,CLI043,SKU005,2025-10-11,41,2025,3,52.5
PED004983,CLI043,SKU009,2025-10-11,41,2025,2,24.0
PED004984,CLI043,SKU007,2025-10-11,41,2025,2,34.0
PED004985,CLI043,SKU010,2025-10-11,41,2025,1,28.0
PED004986,CLI043,SKU004,2025-10-11,41,2025,1,20.0
PED004987,CLI043,SKU001,2025-10-18,42,2025,2,37.0
PED004988,CLI043,SKU005,2025-10-18,42,2025,2,35.0
PED004989,CLI043,SKU009,2025-10-18,42,2025,2,24.0
PED004990,CLI043,SKU007,2025-10-18,42,2025,2,34.0
PED004991,CLI043,SKU003,2025-10-18,42,2025,1,24.5
PED004992,CLI043,SKU006,2025-10-18,42,2025,1,21.0
PED004993,CLI043,SKU001,2025-10-25,43,2025,2,37.0
PED004994,CLI043,SKU005,2025-10-25,43,2025,2,35.0
PED004995,CLI043,SKU009,2025-10-25,43,2025,3,36.0
PED004996,CLI043,SKU007,2025-10-25,43,2025,2,34.0
PED004997,CLI043,SKU010,2025-10-25,43,2025,1,28.0
PED004998,CLI043,SKU002,2025-10-25,43,2025,1,22.0
PED004999,CLI043,SKU001,2025-11-01,44,2025,2,37.0
PED005000,CLI043,SKU005,2025-11-01,44,2025,2,35.0
PED005001,CLI043,SKU009,2025-11-01,44,2025,2,24.0
PED005002,CLI043,SKU007,2025-11-01,44,2025,2,34.0
PED005003,CLI043,SKU006,2025-11-01,44,2025,1,21.0
PED005004,CLI043,SKU002,2025-11-01,44,2025,1,22.0
PED005005,CLI043,SKU001,2025-11-08,45,2025,2,37.0
PED005006,CLI043,SKU005,2025-11-08,45,2025,2,35.0
PED005007,CLI043,SKU009,2025-11-08,45,2025,2,24.0
PED005008,CLI043,SKU007,2025-11-08,45,2025,2,34.0
PED005009,CLI043,SKU003,2025-11-08,45,2025,1,24.5
PED005010,CLI043,SKU008,2025-11-08,45,2025,1,17.0
PED005011,CLI043,SKU001,2025-11-15,46,2025,2,37.0
PED005012,CLI043,SKU005,2025-11-15,46,2025,2,35.0
PED005013,CLI043,SKU009,2025-11-15,46,2025,2,24.0
PED005014,CLI043,SKU007,2025-11-15,46,2025,2,34.0
PED005015,CLI043,SKU002,2025-11-15,46,2025,1,22.0
PED005016,CLI043,SKU010,2025-11-15,46,2025,1,28.0
PED005017,CLI043,SKU001,2025-11-22,47,2025,2,37.0
PED005018,CLI043,SKU005,2025-11-22,47,2025,3,52.5
PED005019,CLI043,SKU009,2025-11-22,47,2025,3,36.0
PED005020,CLI043,SKU007,2025-11-22,47,2025,2,34.0
PED005021,CLI043,SKU002,2025-11-22,47,2025,1,22.0
PED005022,CLI043,SKU006,2025-11-22,47,2025,1,21.0
PED005023,CLI043,SKU001,2025-11-29,48,2025,1,18.5
PED005024,CLI043,SKU005,2025-11-29,48,2025,2,35.0
PED005025,CLI043,SKU009,2025-11-29,48,2025,2,24.0
PED005026,CLI043,SKU007,2025-11-29,48,2025,3,51.0
PED005027,CLI043,SKU006,2025-11-29,48,2025,1,21.0
PED005028,CLI043,SKU002,2025-11-29,48,2025,1,22.0
PED005029,CLI043,SKU001,2025-12-06,49,2025,3,55.5
PED005030,CLI043,SKU005,2025-12-06,49,2025,2,35.0
PED005031,CLI043,SKU009,2025-12-06,49,2025,2,24.0
PED005032,CLI043,SKU007,2025-12-06,49,2025,3,51.0
PED005033,CLI043,SKU002,2025-12-06,49,2025,1,22.0
PED005034,CLI043,SKU010,2025-12-06,49,2025,1,28.0
PED005035,CLI043,SKU001,2025-12-13,50,2025,2,37.0
PED005036,CLI043,SKU005,2025-12-13,50,2025,2,35.0
PED005037,CLI043,SKU009,2025-12-13,50,2025,2,24.0
PED005038,CLI043,SKU007,2025-12-13,50,2025,2,34.0
PED005039,CLI043,SKU004,2025-12-13,50,2025,1,20.0
PED005040,CLI043,SKU010,2025-12-13,50,2025,1,28.0
PED005041,CLI043,SKU001,2025-12-20,51,2025,2,37.0
PED005042,CLI043,SKU005,2025-12-20,51,2025,2,35.0
PED005043,CLI043,SKU009,2025-12-20,51,2025,2,24.0
PED005044,CLI043,SKU007,2025-12-20,51,2025,3,51.0
PED005045,CLI043,SKU003,2025-12-20,51,2025,1,24.5
PED005046,CLI043,SKU010,2025-12-20,51,2025,1,28.0
PED005047,CLI043,SKU001,2025-12-27,52,2025,2,37.0
PED005048,CLI043,SKU005,2025-12-27,52,2025,2,35.0
PED005049,CLI043,SKU009,2025-12-27,52,2025,2,24.0
PED005050,CLI043,SKU007,2025-12-27,52,2025,3,51.0
PED005051,CLI043,SKU008,2025-12-27,52,2025,1,17.0
PED005052,CLI043,SKU002,2025-12-27,52,2025,1,22.0
PED005053,CLI043,SKU001,2026-01-03,1,2026,2,37.0
PED005054,CLI043,SKU005,2026-01-03,1,2026,3,52.5
PED005055,CLI043,SKU009,2026-01-03,1,2026,2,24.0
PED005056,CLI043,SKU007,2026-01-03,1,2026,2,34.0
PED005057,CLI043,SKU003,2026-01-03,1,2026,1,24.5
PED005058,CLI043,SKU006,2026-01-03,1,2026,1,21.0
PED005059,CLI043,SKU001,2026-01-10,2,2026,3,55.5
PED005060,CLI043,SKU005,2026-01-10,2,2026,3,52.5
PED005061,CLI043,SKU009,2026-01-10,2,2026,2,24.0
PED005062,CLI043,SKU007,2026-01-10,2,2026,2,34.0
PED005063,CLI043,SKU003,2026-01-10,2,2026,1,24.5
PED005064,CLI043,SKU010,2026-01-10,2,2026,1,28.0
PED005065,CLI043,SKU001,2026-01-24,4,2026,2,37.0
PED005066,CLI043,SKU005,2026-01-24,4,2026,3,52.5
PED005067,CLI043,SKU009,2026-01-24,4,2026,3,36.0
PED005068,CLI043,SKU007,2026-01-24,4,2026,3,51.0
PED005069,CLI043,SKU006,2026-01-24,4,2026,1,21.0
PED005070,CLI043,SKU003,2026-01-24,4,2026,1,24.5
PED005071,CLI043,SKU001,2026-01-31,5,2026,3,55.5
PED005072,CLI043,SKU005,2026-01-31,5,2026,2,35.0
PED005073,CLI043,SKU009,2026-01-31,5,2026,3,36.0
PED005074,CLI043,SKU007,2026-01-31,5,2026,2,34.0
PED005075,CLI043,SKU002,2026-01-31,5,2026,1,22.0
PED005076,CLI043,SKU003,2026-01-31,5,2026,1,24.5
PED005077,CLI043,SKU001,2026-02-14,7,2026,2,37.0
PED005078,CLI043,SKU005,2026-02-14,7,2026,2,35.0
PED005079,CLI043,SKU009,2026-02-14,7,2026,3,36.0
PED005080,CLI043,SKU007,2026-02-14,7,2026,2,34.0
PED005081,CLI043,SKU006,2026-02-14,7,2026,1,21.0
PED005082,CLI043,SKU004,2026-02-14,7,2026,1,20.0
PED005083,CLI043,SKU001,2026-02-28,9,2026,3,55.5
PED005084,CLI043,SKU005,2026-02-28,9,2026,3,52.5
PED005085,CLI043,SKU009,2026-02-28,9,2026,2,24.0
PED005086,CLI043,SKU007,2026-02-28,9,2026,2,34.0
PED005087,CLI043,SKU003,2026-02-28,9,2026,1,24.5
PED005088,CLI043,SKU010,2026-02-28,9,2026,1,28.0
PED005089,CLI043,SKU001,2026-03-07,10,2026,3,55.5
PED005090,CLI043,SKU005,2026-03-07,10,2026,2,35.0
PED005091,CLI043,SKU009,2026-03-07,10,2026,2,24.0
PED005092,CLI043,SKU007,2026-03-07,10,2026,3,51.0
PED005093,CLI043,SKU002,2026-03-07,10,2026,1,22.0
PED005094,CLI043,SKU003,2026-03-07,10,2026,1,24.5
PED005095,CLI043,SKU001,2026-03-14,11,2026,2,37.0
PED005096,CLI043,SKU005,2026-03-14,11,2026,3,52.5
PED005097,CLI043,SKU009,2026-03-14,11,2026,3,36.0
PED005098,CLI043,SKU007,2026-03-14,11,2026,3,51.0
PED005099,CLI043,SKU008,2026-03-14,11,2026,1,17.0
PED005100,CLI043,SKU010,2026-03-14,11,2026,1,28.0
PED005101,CLI044,SKU001,2025-09-20,38,2025,2,37.0
PED005102,CLI044,SKU005,2025-09-20,38,2025,3,52.5
PED005103,CLI044,SKU009,2025-09-20,38,2025,2,24.0
PED005104,CLI044,SKU007,2025-09-20,38,2025,3,51.0
PED005105,CLI044,SKU010,2025-09-20,38,2025,1,28.0
PED005106,CLI044,SKU002,2025-09-20,38,2025,1,22.0
PED005107,CLI044,SKU001,2025-10-04,40,2025,2,37.0
PED005108,CLI044,SKU005,2025-10-04,40,2025,2,35.0
PED005109,CLI044,SKU009,2025-10-04,40,2025,3,36.0
PED005110,CLI044,SKU007,2025-10-04,40,2025,2,34.0
PED005111,CLI044,SKU004,2025-10-04,40,2025,1,20.0
PED005112,CLI044,SKU003,2025-10-04,40,2025,1,24.5
PED005113,CLI044,SKU001,2025-10-11,41,2025,2,37.0
PED005114,CLI044,SKU005,2025-10-11,41,2025,2,35.0
PED005115,CLI044,SKU009,2025-10-11,41,2025,2,24.0
PED005116,CLI044,SKU007,2025-10-11,41,2025,2,34.0
PED005117,CLI044,SKU008,2025-10-11,41,2025,1,17.0
PED005118,CLI044,SKU003,2025-10-11,41,2025,1,24.5
PED005119,CLI044,SKU001,2025-10-18,42,2025,2,37.0
PED005120,CLI044,SKU005,2025-10-18,42,2025,2,35.0
PED005121,CLI044,SKU009,2025-10-18,42,2025,2,24.0
PED005122,CLI044,SKU007,2025-10-18,42,2025,3,51.0
PED005123,CLI044,SKU004,2025-10-18,42,2025,1,20.0
PED005124,CLI044,SKU002,2025-10-18,42,2025,1,22.0
PED005125,CLI044,SKU001,2025-11-08,45,2025,2,37.0
PED005126,CLI044,SKU005,2025-11-08,45,2025,3,52.5
PED005127,CLI044,SKU009,2025-11-08,45,2025,2,24.0
PED005128,CLI044,SKU007,2025-11-08,45,2025,2,34.0
PED005129,CLI044,SKU006,2025-11-08,45,2025,1,21.0
PED005130,CLI044,SKU002,2025-11-08,45,2025,1,22.0
PED005131,CLI044,SKU001,2025-11-15,46,2025,2,37.0
PED005132,CLI044,SKU005,2025-11-15,46,2025,3,52.5
PED005133,CLI044,SKU009,2025-11-15,46,2025,3,36.0
PED005134,CLI044,SKU007,2025-11-15,46,2025,1,17.0
PED005135,CLI044,SKU010,2025-11-15,46,2025,1,28.0
PED005136,CLI044,SKU008,2025-11-15,46,2025,1,17.0
PED005137,CLI044,SKU001,2025-11-22,47,2025,2,37.0
PED005138,CLI044,SKU005,2025-11-22,47,2025,3,52.5
PED005139,CLI044,SKU009,2025-11-22,47,2025,2,24.0
PED005140,CLI044,SKU007,2025-11-22,47,2025,3,51.0
PED005141,CLI044,SKU002,2025-11-22,47,2025,1,22.0
PED005142,CLI044,SKU004,2025-11-22,47,2025,1,20.0
PED005143,CLI044,SKU001,2025-12-06,49,2025,3,55.5
PED005144,CLI044,SKU005,2025-12-06,49,2025,2,35.0
PED005145,CLI044,SKU009,2025-12-06,49,2025,3,36.0
PED005146,CLI044,SKU007,2025-12-06,49,2025,2,34.0
PED005147,CLI044,SKU008,2025-12-06,49,2025,1,17.0
PED005148,CLI044,SKU006,2025-12-06,49,2025,1,21.0
PED005149,CLI044,SKU001,2025-12-13,50,2025,3,55.5
